event_index,entry_index,exit_index,timestamp,exit_time,label,gross_return,outcome,price_kijun_atr,price_cloud_atr,cloud_width_atr,tenkan_kijun_atr,kijun_slope_3_atr,atr_pct,volume_z_20,ret_1,ret_3,ret_12,bars_since_tk_cross,symbol
3175,3176,3177,2021-06-13 08:00:00+00:00,2021-06-13 16:00:00+00:00,1,0.04547242560892384,PROFIT,0.3585765801605066,0.12050400157283461,0.9439020745339984,0.47614515717535066,0.44696088140560347,0.03031494196262127,-0.5115973179728973,0.01768734824980256,0.010069174939254966,-0.03945523159907138,20.0,BTC/USDT
3198,3199,3201,2021-06-17 04:00:00+00:00,2021-06-17 16:00:00+00:00,0,-0.025797644177895873,STOP,1.1506376575242099,0.5188601137731357,2.2103773523837305,1.2635550875021484,0.0,0.025798506131209535,-0.3859161280814408,0.00880765623612989,0.013631036726627688,-0.02869710799306535,20.0,BTC/USDT
3243,3244,3247,2021-06-24 16:00:00+00:00,2021-06-25 08:00:00+00:00,0,-0.03730850358477844,STOP,1.8351411501267916,0.14738835672310116,1.1798508704556072,1.0158038458961665,0.0,0.037305185630307075,-0.0026924199332226217,0.028660659164765345,0.060997317200416346,0.07572106705147452,4.0,BTC/USDT
3271,3272,3277,2021-06-29 08:00:00+00:00,2021-06-30 08:00:00+00:00,0,-0.03198507954885932,STOP,2.2824093732907706,1.4664673892335904,1.2455660871581629,1.6318839681143607,0.1182237881698894,0.03198509754043394,0.8069644867393295,0.020268717250031543,0.030750351718761948,0.06945292067898778,8.0,BTC/USDT
3300,3301,3305,2021-07-04 04:00:00+00:00,2021-07-05 00:00:00+00:00,0,-0.029192746303478345,STOP,2.2279664333750353,1.9946928378629352,2.4429713937927784,0.4665471910241999,0.43998797052556843,0.029186620097595276,1.2569930764804675,0.05667208210957897,0.04925517334351914,0.13265647662612978,1.0,ETH/USDT
3312,3313,3313,2021-07-06 04:00:00+00:00,2021-07-06 08:00:00+00:00,0,-0.030215471433750696,STOP,1.8766657298513927,1.3851394919396716,2.008664708019886,0.9830524758234425,0.0,0.030216117969737784,0.9580097744211287,0.044031507883672605,0.040716162650870524,0.000753760235721268,13.0,ETH/USDT
3418,3419,3430,2021-07-23 20:00:00+00:00,2021-07-25 20:00:00+00:00,0,0.03084838955683389,TIME,3.544151492220516,2.5038965316394655,1.0402549605810507,2.0805099211621014,0.3153227105080538,0.027335527959038278,1.0064844755444946,0.05130705045086059,0.03395489878266633,0.06452017038336266,13.0,ETH/USDT
3439,3440,3441,2021-07-27 08:00:00+00:00,2021-07-27 16:00:00+00:00,0,-0.03133674182653656,STOP,0.9092237692193439,0.3584931429279664,2.5621859986643294,1.1014612525827487,0.026402015019306006,0.03133674182653654,0.03936188901120324,0.034663627033360234,0.022562026498150978,0.05480143334660492,34.0,ETH/USDT
3442,3443,3454,2021-07-27 20:00:00+00:00,2021-07-29 20:00:00+00:00,0,0.036290971397757055,TIME,1.172977192695135,0.6370238696253192,2.493436963101758,1.071906646139625,0.0,0.03190472575441522,-0.5806904169622981,0.0314667121210761,0.009278644633177402,0.0500961279392087,37.0,ETH/USDT
3460,3461,3464,2021-07-30 20:00:00+00:00,2021-07-31 12:00:00+00:00,0,-0.026912823008599318,STOP,2.514776276552291,2.0899494672856194,2.482680363839627,0.8496536185333429,0.6236110608126278,0.026912816632115494,2.188692495791063,0.05903213050124312,0.09222782400499363,0.054643529314165606,54.0,BTC/USDT
3460,3461,3467,2021-07-30 20:00:00+00:00,2021-08-01 00:00:00+00:00,1,0.03929055860158881,PROFIT,2.3372095417767627,1.821297403026452,2.0890428926341595,1.0318242775006143,0.16826171805638415,0.026193280133623462,1.8791038406243172,0.03484789252220555,0.05438059995545719,0.06993350428093348,12.0,ETH/USDT
3517,3518,3529,2021-08-09 08:00:00+00:00,2021-08-11 08:00:00+00:00,0,0.025844048496685756,TIME,2.512579121200272,1.6780540852598753,1.2369033685288564,1.6690500718807937,0.0,0.03473532229967032,1.6368686759786057,0.06430126591737406,0.0403638959443533,0.008990500724521011,29.0,ETH/USDT
3540,3541,3544,2021-08-13 04:00:00+00:00,2021-08-13 20:00:00+00:00,1,0.03208241968179948,PROFIT,1.361230740819025,1.1260735731313551,2.996763762358155,0.47031433537533934,0.0,0.021388275148679404,-0.40262400168712575,0.028011744753191126,0.039038505052362726,-0.005301919664287946,37.0,BTC/USDT
3540,3541,3552,2021-08-13 04:00:00+00:00,2021-08-15 04:00:00+00:00,0,-0.019078557488543146,TIME,1.4840306852164942,1.279434096040278,2.138867543625925,0.4091931783524327,0.0,0.02913956346908595,-0.6695146843473286,0.04364002564584135,0.057220645880828425,-0.0027075197881017976,52.0,ETH/USDT
3556,3557,3560,2021-08-15 20:00:00+00:00,2021-08-16 12:00:00+00:00,0,-0.019569512452026094,STOP,1.1061351535215433,0.8448718871780599,0.9811888322497284,0.5225265326869748,0.0,0.019569512452026087,0.0389205084223434,0.013638227259191504,0.02286951994368036,-0.017284100418409998,10.0,BTC/USDT
3556,3557,3560,2021-08-15 20:00:00+00:00,2021-08-16 12:00:00+00:00,0,-0.024614866411578284,STOP,1.8665402317665682,1.4953940825590584,0.8997054343440032,0.7422922984150141,0.0,0.02461680160695159,0.7875887062407623,0.030926967342918,0.046365347803388746,-0.004584146018444923,10.0,ETH/USDT
3594,3595,3596,2021-08-22 04:00:00+00:00,2021-08-22 12:00:00+00:00,0,-0.01761337464318169,STOP,2.715137641809182,1.476144895870451,1.238992745938731,2.477985491877462,0.0,0.01761337464318169,-1.376079661081925,0.008301086288173831,0.004416819726460686,0.050423970202513324,9.0,BTC/USDT
3598,3599,3599,2021-08-22 20:00:00+00:00,2021-08-23 00:00:00+00:00,1,0.033265261883484554,PROFIT,1.4518453583338202,0.9098142714818875,0.4201097774450674,1.0840621737038654,0.0,0.02217684125565633,0.24468426728624443,0.01976222344697276,-0.005439673681009727,-0.014253444633191559,13.0,ETH/USDT
3599,3600,3608,2021-08-23 00:00:00+00:00,2021-08-24 12:00:00+00:00,0,-0.02263520614586545,STOP,2.4277652615885197,1.8719603763764374,0.6108926916707246,1.1116097704241643,0.3031482650737332,0.022635206145865446,2.086924740709201,0.03156886967263728,0.04987521766188685,0.019466249954218418,14.0,ETH/USDT
3644,3645,3645,2021-08-30 12:00:00+00:00,2021-08-30 16:00:00+00:00,1,0.027434392288809617,PROFIT,0.8069208530956947,0.034747381439890396,0.5127575077762819,0.5188319277590447,0.0,0.018290845375382645,1.5050625006993106,0.009458853204245443,0.017712326514087717,-0.008782711827857725,11.0,ETH/USDT
3645,3646,3646,2021-08-30 16:00:00+00:00,2021-08-30 20:00:00+00:00,0,-0.015843961132588236,STOP,0.8812484934475877,0.318031197250844,0.27984966906953024,0.5667352542544176,0.0,0.015843961132588215,0.5171694058101863,0.01250217619290761,0.014387319947256838,-0.0006565001635084888,12.0,BTC/USDT
3645,3646,3646,2021-08-30 16:00:00+00:00,2021-08-30 20:00:00+00:00,0,-0.019136658806803708,STOP,2.2308040250099235,1.8800781845020045,0.08375192311793869,0.7014516810158449,0.44378353286119593,0.019136716082297358,6.147705638725361,0.03838838403301792,0.05064290228954338,0.03433800584476687,12.0,ETH/USDT
3756,3757,3761,2021-09-18 04:00:00+00:00,2021-09-19 00:00:00+00:00,0,-0.017200467835847055,STOP,2.2756684021929883,1.646388736628267,1.3613188782500507,1.2585593311294425,0.903145696196599,0.017200467835847083,1.8238956079511988,0.014552869227621779,0.023585060570489258,0.005760647962746779,19.0,BTC/USDT
3855,3856,3861,2021-10-04 16:00:00+00:00,2021-10-05 16:00:00+00:00,1,0.0297593058298542,PROFIT,3.268436567650398,2.2295373412251047,2.095299130535042,2.0777984528505864,0.8766823878361032,0.019839537219902764,3.0569208634453213,0.03395791678209181,0.03222213721405365,0.02363205299171911,21.0,BTC/USDT
3866,3867,3871,2021-10-06 12:00:00+00:00,2021-10-07 08:00:00+00:00,0,-0.021618600652225872,STOP,3.164169813608651,2.7021032149724347,3.043548768706579,0.9241331972724326,1.5431804555454578,0.021618604584010666,6.039296844084654,0.07167952792001664,0.06736795434078746,0.15130292726510164,3.0,BTC/USDT
3866,3867,3869,2021-10-06 12:00:00+00:00,2021-10-07 00:00:00+00:00,0,-0.025861236211047856,STOP,1.7600647188017604,1.5540433400845801,2.7906532208054435,0.4120427574343608,0.5089530735010688,0.025861236211047862,11.498873598657125,0.06855217939087077,0.03624703510266358,0.08743389786637201,31.0,ETH/USDT
3905,3906,3906,2021-10-13 00:00:00+00:00,2021-10-13 04:00:00+00:00,0,-0.021301510234123078,STOP,0.4399600896192293,0.39463775645482024,2.8692542476377496,0.09064466632881807,0.0,0.02130151401918889,-0.9175809713451595,0.005015453525755831,-0.0004514841074751974,-0.00405807483627274,42.0,BTC/USDT
3917,3918,3921,2021-10-15 00:00:00+00:00,2021-10-15 16:00:00+00:00,1,0.032304850239323946,PROFIT,2.1604942972486354,1.7320123624569017,1.4516274566872265,0.8569638695834674,0.3598603698228964,0.021536563202465803,5.149643698278215,0.03633556846156982,0.0366361766371639,0.056042189297445644,4.0,BTC/USDT
3945,3946,3950,2021-10-19 16:00:00+00:00,2021-10-20 12:00:00+00:00,1,0.03138233827377013,PROFIT,1.896504949432914,1.7323674980182622,2.0575512649992658,0.3282749028292983,1.2714623838666153,0.020919417048840896,1.9551751669640574,0.028546065219896333,0.03017943382881949,0.060437895368565586,32.0,BTC/USDT
3950,3951,3953,2021-10-20 12:00:00+00:00,2021-10-21 00:00:00+00:00,1,0.03234068601777973,PROFIT,2.505903448186604,2.217370527007244,1.6341106741298481,0.5770658423587245,0.625083630324565,0.02156051017662523,6.554377705000861,0.056974729410180114,0.06158564501696051,0.08508109545333675,2.0,ETH/USDT
3959,3960,3962,2021-10-22 00:00:00+00:00,2021-10-22 12:00:00+00:00,0,-0.02571489566270657,STOP,1.3894340793252906,0.5165814663233244,1.9348821638365052,1.7457052260039325,0.0,0.02571489566270657,-0.011675284082896956,0.025413336820470755,0.01613447432762838,0.08109535304767657,11.0,ETH/USDT
3989,3990,3991,2021-10-27 00:00:00+00:00,2021-10-27 08:00:00+00:00,0,-0.021069981151642936,STOP,1.0954498424073098,0.638566140832094,1.4383521936327337,0.9137674031504317,0.4491609295683363,0.021069981151643068,0.2312803690482082,0.018927658585702112,0.005272659540934699,0.018146463217315167,8.0,ETH/USDT
4018,4019,4019,2021-10-31 20:00:00+00:00,2021-11-01 00:00:00+00:00,0,-0.017791886089152276,STOP,0.8250207489642106,0.46957323990974253,0.020492569170203208,0.7108950181089362,0.0,0.017791888991590198,-0.9324824287969934,0.0100486159570079,0.01375922164206056,-0.01532294219894681,10.0,BTC/USDT
4020,4021,4027,2021-11-01 04:00:00+00:00,2021-11-02 08:00:00+00:00,1,0.03623387496481523,PROFIT,1.2277102904674153,0.759177329525767,0.46853296094164837,0.937065921883288,0.0,0.024155972781508064,0.35812263684487733,0.026790529415414488,0.012973713575434198,-0.010757014244595076,16.0,ETH/USDT
4195,4196,4199,2021-11-30 08:00:00+00:00,2021-12-01 00:00:00+00:00,1,0.03706998478118351,PROFIT,2.9414495035511403,2.1395465233991895,0.8019029801519507,1.6038059603039094,0.21838628523195822,0.024713323187455637,1.9827000517887814,0.04025770369061066,0.03283586790954285,0.12055607088805353,2.0,ETH/USDT
4244,4245,4248,2021-12-08 12:00:00+00:00,2021-12-09 04:00:00+00:00,0,-0.02808505787304927,STOP,1.1292689367858781,0.036179102623973475,0.6592130621488043,0.8677535440262059,0.6386942270050027,0.028085052327037712,1.8495866158225844,0.0295526151377683,0.010560374976227527,0.03468179511215963,4.0,BTC/USDT
4244,4245,4250,2021-12-08 12:00:00+00:00,2021-12-09 12:00:00+00:00,0,-0.030376390463598968,STOP,1.9886144651296562,1.2428980589857268,0.715960271131741,1.4914328122878657,1.2926349153094732,0.030376390463598923,1.1782241693171827,0.03185877621992517,0.025538188500478842,0.06734118548217038,15.0,ETH/USDT
4335,4336,4342,2021-12-23 16:00:00+00:00,2021-12-24 20:00:00+00:00,0,-0.02067381693027137,STOP,2.1313364629738643,1.721106266143372,1.0495492242521314,0.8204603936609848,0.43957205573522123,0.02067381693027129,4.238001337839951,0.046318960171111145,0.05676449534717265,0.03138075835793086,10.0,ETH/USDT
4353,4354,4358,2021-12-26 16:00:00+00:00,2021-12-27 12:00:00+00:00,1,0.021643478239870895,PROFIT,0.6570838189503982,0.36873718457220456,1.9138960103667517,0.5766932687563774,0.0,0.014428985493247285,-0.6212164353298567,0.00585761970087928,0.008253891067143693,-0.015332391875821472,33.0,BTC/USDT
4466,4467,4478,2022-01-14 12:00:00+00:00,2022-01-16 12:00:00+00:00,0,0.0025639657612099853,TIME,1.2327236833814632,0.6139923655585032,0.6187313178229601,1.2374626356459115,0.0,0.019457491539932707,3.0000574840152114,0.026088628884338938,0.011381650704171076,-0.010360123865107429,15.0,BTC/USDT
4466,4467,4478,2022-01-14 12:00:00+00:00,2022-01-16 12:00:00+00:00,0,0.02298240476364799,TIME,1.4395274269133957,0.5120484599116242,0.06759253191171258,1.719772870180118,0.0,0.022859766274317683,1.5105064975230516,0.023572135606133804,0.00354209335574307,-0.024915520441673444,15.0,ETH/USDT
4560,4561,4564,2022-01-30 04:00:00+00:00,2022-01-30 20:00:00+00:00,0,-0.021690972477535264,STOP,1.2433959697313783,0.8129324139927363,1.9003139740308297,0.860927111477284,0.0,0.021690972477535164,-1.261003852229567,0.00864648774841359,0.010355321903151804,0.0392708442595644,2.0,BTC/USDT
4568,4569,4571,2022-01-31 12:00:00+00:00,2022-02-01 00:00:00+00:00,1,0.04550753584282985,PROFIT,1.7916140881968388,1.2896426728439958,0.9763350317405306,1.003942830705686,0.0,0.03033835722855332,0.826119876795466,0.024491694715814027,0.04322729860234764,0.03039286612984382,9.0,ETH/USDT
4569,4570,4580,2022-01-31 16:00:00+00:00,2022-02-02 12:00:00+00:00,0,-0.021288170304606946,STOP,1.5583419790456552,1.2239516985642467,1.829617951198585,0.6687805609628261,0.03362672632051215,0.021288170304606977,1.2271464939329932,0.01836761798069131,0.0348571177660153,0.014867777983251118,11.0,BTC/USDT
4590,4591,4592,2022-02-04 04:00:00+00:00,2022-02-04 12:00:00+00:00,1,0.04288679136830509,PROFIT,1.9955832881050917,1.697770402313449,1.293266174899211,0.5956257715832854,0.0,0.028590888408298175,2.5361743678693003,0.045307660483266954,0.07945775967915147,0.02007376262111915,31.0,ETH/USDT
4618,4619,4623,2022-02-08 20:00:00+00:00,2022-02-09 16:00:00+00:00,1,0.03414958105591914,PROFIT,0.9348781398134154,0.3804130276462418,3.0164917441820176,1.1089302243343409,1.3554922663338222,0.0227663873706127,-0.07091995285852984,0.021329794206317976,0.003700244750740822,0.020196465454878743,23.0,ETH/USDT
4621,4622,4624,2022-02-09 08:00:00+00:00,2022-02-09 20:00:00+00:00,1,0.03398070811848575,PROFIT,0.8589434697113477,0.5964301843472435,2.8817658414129896,0.5250265707282085,0.5766191817450996,0.022653805412323782,-0.04608771967610261,0.015119465023358591,0.011614886305663985,0.027924127228387663,26.0,ETH/USDT
4665,4666,4668,2022-02-16 16:00:00+00:00,2022-02-17 04:00:00+00:00,0,-0.016749737553496402,STOP,1.443308548034445,0.7212627383313314,0.12919327511311188,1.1857050691800033,0.0,0.01674973376567692,0.9457265023809979,0.014252053332868497,0.0008102443860023012,0.04987474866041253,7.0,BTC/USDT
4665,4666,4667,2022-02-16 16:00:00+00:00,2022-02-17 00:00:00+00:00,0,-0.02456432410470888,STOP,2.012556743350481,1.3321242561974738,0.1186558138671206,1.3608649743060146,0.0,0.02456432410470888,1.6764976076499631,0.03359456277496764,0.006280361962216263,0.1005820171965941,7.0,ETH/USDT
4736,4737,4742,2022-02-28 12:00:00+00:00,2022-03-01 12:00:00+00:00,1,0.05709510359623393,PROFIT,1.9631834742269023,1.5334731860022266,0.5795256775286353,0.8594205764493515,0.14981538930395952,0.0380634023974894,2.3727916043080945,0.066236451634893,0.07951918099729682,0.010900943599465807,17.0,ETH/USDT
4831,4832,4833,2022-03-16 08:00:00+00:00,2022-03-16 16:00:00+00:00,0,-0.023367628622124714,STOP,0.9347406155770532,0.6833607616330861,0.1079292216251623,0.28690126463760185,0.9350996843933449,0.02336762862212467,2.0131978690755794,0.023763927136757568,0.031600294600376166,0.04174957658099565,5.0,BTC/USDT
4865,4866,4871,2022-03-22 00:00:00+00:00,2022-03-23 00:00:00+00:00,0,-0.02029371065338692,STOP,1.7868332878579525,1.575349969842577,2.445045412467616,0.4229666360307582,0.4637720185846787,0.020294250589749263,4.57674130302902,0.04041480538264297,0.017539763113367135,0.025035879988682064,37.0,ETH/USDT
4874,4875,4875,2022-03-23 12:00:00+00:00,2022-03-23 16:00:00+00:00,0,-0.019583210057318445,STOP,1.6264582094166866,1.1908719491068736,3.048177401274741,0.8711725206196261,0.0,0.01958321005731848,1.4056412927901694,0.027891080347062003,0.02870376654224649,0.02591878172588835,46.0,ETH/USDT
4900,4901,4904,2022-03-27 20:00:00+00:00,2022-03-28 12:00:00+00:00,1,0.019750910849611003,PROFIT,3.7351567101238823,2.8876013509545215,2.1307580409754885,1.6951107183387208,1.7870431817249919,0.013167273899740572,4.364038199205916,0.0445476377104419,0.05066828212118146,0.05674612237087118,35.0,BTC/USDT
4947,4948,4953,2022-04-04 16:00:00+00:00,2022-04-05 16:00:00+00:00,0,-0.017824204491324602,STOP,1.5475759865673522,0.7631435882680954,1.464549627445811,1.5688647965985136,0.0,0.017824255536777755,1.3714550993146006,0.019592785416660652,-0.002998004185784886,0.006102603258755446,13.0,ETH/USDT
5041,5042,5042,2022-04-20 08:00:00+00:00,2022-04-20 12:00:00+00:00,0,-0.014034954043114056,STOP,2.9154453753584084,2.0544406313015355,0.861004744056873,1.722009488113746,0.3715733010641183,0.014034957377624464,2.079014987929925,0.018141003699801983,0.01438356857681189,0.0792711727156965,4.0,BTC/USDT
5041,5042,5042,2022-04-20 08:00:00+00:00,2022-04-20 12:00:00+00:00,0,-0.01638873562739096,STOP,2.4757075114059637,1.763883541194023,0.7118239702119408,1.4236479404238815,0.34352570612457534,0.016388735627390984,1.0239723625482033,0.020399708714297304,0.016445448888860348,0.08274121263114531,4.0,ETH/USDT
5127,5128,5132,2022-05-04 16:00:00+00:00,2022-05-05 12:00:00+00:00,0,-0.01598758459741556,STOP,1.8111257870780244,1.20419241157653,0.5553761294583595,0.10311449208627006,0.671970358069053,0.015987588608428575,5.5938047003409395,0.0227340839346013,0.02991887615202793,0.03360286364940013,2.0,BTC/USDT
5127,5128,5132,2022-05-04 16:00:00+00:00,2022-05-05 12:00:00+00:00,0,-0.019828890131801225,STOP,2.0160130846060325,1.54696649583857,0.27312707419771104,0.3918390291394948,0.6110914360388153,0.019828823045077132,5.791975971029605,0.0391841814742675,0.0446345894211535,0.040116690302669955,8.0,ETH/USDT
5236,5237,5241,2022-05-22 20:00:00+00:00,2022-05-23 16:00:00+00:00,0,-0.021044256290647656,STOP,1.3861298724956246,0.18838342226869884,0.9162760344235991,0.5629408316066534,0.0,0.021044256290647677,0.1797890506053619,0.017823962219974954,0.012803862473728111,0.04293341772668802,3.0,ETH/USDT
5238,5239,5241,2022-05-23 04:00:00+00:00,2022-05-23 16:00:00+00:00,0,-0.02110928277310653,STOP,1.703270936911756,0.7261421515457434,0.6181835172723795,0.7178905361872661,0.20331063397129728,0.021109180636522507,0.6808367677442032,0.0176921864844104,0.02957044151418997,0.04454597372929747,5.0,ETH/USDT
5279,5280,5284,2022-05-30 00:00:00+00:00,2022-05-30 20:00:00+00:00,1,0.023219146276970637,PROFIT,2.4333175752045513,2.0263138229576456,0.11913421028091832,0.8140075044938115,0.38909371420288513,0.015479430851313682,1.2870502580224388,0.0300314577458336,0.03892013891028134,0.0532238924050632,3.0,BTC/USDT
5499,5500,5506,2022-07-05 16:00:00+00:00,2022-07-06 20:00:00+00:00,1,0.04754948848862872,PROFIT,1.236359393307904,0.772191529391035,0.31455833457199905,0.29921905868974014,0.0,0.03169965899241909,1.156240055227796,0.04902328560318403,-0.010127259855300164,0.06392672877769923,11.0,ETH/USDT
5564,5565,5565,2022-07-16 12:00:00+00:00,2022-07-16 16:00:00+00:00,1,0.030298433453070706,PROFIT,2.0980923755804226,0.5291977349550054,0.6424351525892051,1.852918976072424,0.0,0.020198955635380503,-0.5313055685752208,0.015828438027637004,0.009886199247757688,0.027096932394987894,9.0,BTC/USDT
5574,5575,5577,2022-07-18 04:00:00+00:00,2022-07-18 16:00:00+00:00,0,-0.02242626437532058,STOP,2.4812830273706914,1.9130550928413714,1.2749224042096599,1.1364558690586475,1.4237418584987171,0.0224262643753205,3.808647704294256,0.045390464858585666,0.05797730045156557,0.08272827357688883,19.0,BTC/USDT
5595,5596,5602,2022-07-21 16:00:00+00:00,2022-07-22 20:00:00+00:00,0,-0.028525211287145136,STOP,1.0293214957265933,0.42798024747062596,1.9911538712477086,1.2026824965119343,0.0,0.02852521128714511,-0.13665879856163846,0.024381755595932253,0.0114619328122465,-0.008870613140164574,40.0,BTC/USDT
5599,5600,5600,2022-07-22 08:00:00+00:00,2022-07-22 12:00:00+00:00,0,-0.0347836979977969,STOP,2.0545219194453237,1.74880358542106,3.1272547541512283,0.6114366680485234,0.8230540920303216,0.03478369799779688,0.9172901215360997,0.02334409280197791,0.04038846043987432,0.022565209525176044,44.0,ETH/USDT
5700,5701,5707,2022-08-08 04:00:00+00:00,2022-08-09 08:00:00+00:00,0,-0.013282820372100379,STOP,2.1549585227973695,0.9839954268214121,0.8194638779654259,0.7029984360210516,0.3237347167813177,0.013282736683851234,1.5292967718237207,0.02149817455376435,0.02792018658936435,0.02593352457804854,11.0,BTC/USDT
5727,5728,5729,2022-08-12 16:00:00+00:00,2022-08-13 00:00:00+00:00,1,0.025318790491859033,PROFIT,0.9457412375017026,0.38318625323528394,0.8868521797352166,1.125109968532846,0.0,0.01687919366123927,-0.598580732066254,0.008211200192154822,0.009038858578046982,0.02278527599576119,7.0,BTC/USDT
5741,5742,5742,2022-08-15 00:00:00+00:00,2022-08-15 04:00:00+00:00,0,-0.022879176263000733,STOP,1.374610699194597,0.8889750639901026,2.256324333206574,0.9712712704089888,1.4687892455777116,0.022879176263000744,1.5043834382241252,0.02636270158269216,0.001088616398796427,-0.0051287958849426385,21.0,ETH/USDT
5852,5853,5853,2022-09-02 12:00:00+00:00,2022-09-02 16:00:00+00:00,0,-0.029117484924884418,STOP,1.895654459737146,1.3491216637721855,0.17519902128715192,0.7426675493556127,0.526174239433244,0.02911766286981537,3.487142908741943,0.02678789932418435,0.02537880212053989,0.048466053258835906,16.0,ETH/USDT
5872,5873,5873,2022-09-05 20:00:00+00:00,2022-09-06 00:00:00+00:00,1,0.030826222901934486,PROFIT,0.9324118994971513,0.9082744624214586,1.5508867279942538,0.048274874151385316,0.16287130437990452,0.02055081526795627,0.33542262882773766,0.020044009810783026,0.032510881635883226,0.03874256802742915,0.0,ETH/USDT
5891,5892,5892,2022-09-09 00:00:00+00:00,2022-09-09 04:00:00+00:00,1,0.02508980061484345,PROFIT,1.8141075635120034,1.4226334933180327,0.304738723974969,0.1734706924380035,0.0,0.016725577976273696,0.02076460333052548,0.032658773888094794,0.03635795065246605,0.06427449275439634,0.0,BTC/USDT
5901,5902,5912,2022-09-10 16:00:00+00:00,2022-09-12 12:00:00+00:00,0,-0.02187803377611175,STOP,3.2200915503017438,1.9485157136961035,1.2715758366056404,2.5431516732112867,0.0,0.021877908116114803,-0.6951335243348882,0.01473390955664211,0.017562828755113946,0.055437681862269717,10.0,ETH/USDT
5999,6000,6003,2022-09-27 00:00:00+00:00,2022-09-27 16:00:00+00:00,0,-0.019157164568410545,STOP,1.7746958890156423,1.7112090802892777,0.5899767193423952,0.12697361745272928,0.9737024705929777,0.019157164568410448,2.1635917705306107,0.04531038880122651,0.05156360851085218,0.054864495921258305,0.0,BTC/USDT
5999,6000,6003,2022-09-27 00:00:00+00:00,2022-09-27 16:00:00+00:00,0,-0.025034813077995488,STOP,1.7209699918960577,1.6068151984637555,0.06284279032384443,0.1026240062169157,0.5736566639653548,0.025034813077995374,1.707044027836016,0.03703870016539823,0.04564697359584047,0.04233552483112435,0.0,ETH/USDT
6020,6021,6022,2022-09-30 12:00:00+00:00,2022-09-30 20:00:00+00:00,0,-0.025615373298012667,STOP,0.7076260563505857,0.646153029201304,0.29089527653367075,0.12294605429856342,0.0,0.02561537329801279,2.909854863097711,0.015246468289750403,0.01777791169801657,0.014499391791436889,0.0,ETH/USDT
6051,6052,6053,2022-10-05 16:00:00+00:00,2022-10-06 00:00:00+00:00,1,0.024208064463765222,PROFIT,1.5751860305928267,0.9644487644717553,0.1379750105434157,1.2214745322421425,0.0,0.016138709642510133,2.351760775406252,0.015244108693201142,-0.0018918259815694505,0.024834964716594632,7.0,ETH/USDT
6159,6160,6161,2022-10-23 16:00:00+00:00,2022-10-24 00:00:00+00:00,0,-0.008007371858481327,STOP,2.5479229493099833,1.8753026714196903,0.18365730898286153,1.3452405557805867,0.6205698976703041,0.008007597709400047,1.5026312759949907,0.016137975022589846,0.017610556523018905,0.01618669231995873,4.0,BTC/USDT
6188,6189,6193,2022-10-28 12:00:00+00:00,2022-10-29 08:00:00+00:00,1,0.02166501978302704,PROFIT,1.3387889773476203,0.7512583807977176,1.4443636540813265,1.1750611930998056,0.0,0.014442902319409631,2.8120899504760533,0.01540864510001616,0.009450637935308093,-0.017368249877918074,33.0,BTC/USDT
6387,6388,6398,2022-11-30 16:00:00+00:00,2022-12-02 12:00:00+00:00,0,-0.012353181392081636,STOP,2.297003589721615,1.901327207341675,1.293952039209613,0.7913527647598625,0.0,0.01235194338435243,2.187934242990676,0.011693004238202631,0.010582095192067209,0.0516556495477587,3.0,BTC/USDT
6413,6414,6416,2022-12-05 00:00:00+00:00,2022-12-05 12:00:00+00:00,0,-0.00930020225160788,STOP,0.8000619033059817,0.6892530796005836,2.5885872830764396,0.22161764741077358,0.340257649092757,0.00930038612616911,2.6699135384776023,0.0053303869470411325,0.009806293408996414,0.01033964733924031,1.0,BTC/USDT
6464,6465,6470,2022-12-13 12:00:00+00:00,2022-12-14 12:00:00+00:00,1,0.013809883905949505,PROFIT,1.9395281191884137,1.891133981930618,0.638851556568778,0.09678827451561363,1.957790634955108,0.009206900427746256,4.635339954577429,0.017673633662622645,0.03501382024758093,0.03494443123044122,0.0,BTC/USDT
6582,6583,6593,2023-01-02 04:00:00+00:00,2023-01-04 00:00:00+00:00,1,0.011379045751898964,PROFIT,1.3637654969945088,0.6188561358871449,0.4870979155600006,0.5156228910947266,0.6280927946317333,0.007585967966495225,1.8331570110427255,0.009276669384495007,0.009411040290236095,0.013577420540757279,7.0,ETH/USDT
6609,6610,6621,2023-01-06 16:00:00+00:00,2023-01-08 16:00:00+00:00,0,-0.0007768407022026302,TIME,1.4190617934169096,1.3004343119776076,1.4855293285102575,0.23725496287860423,0.2840432881859388,0.0058794583376427815,1.2717320638554013,0.005883917766474456,0.008684618251929566,0.0057919436468523156,0.0,BTC/USDT
6694,6695,6697,2023-01-20 20:00:00+00:00,2023-01-21 08:00:00+00:00,1,0.024876971722898267,PROFIT,2.8881297449710344,2.719438036207808,3.514061444307488,0.33738341752645246,1.4710129822394566,0.01658376250896372,5.251158421645879,0.05445215468256248,0.08126978735908263,0.09622743981734705,1.0,BTC/USDT
6747,6748,6750,2023-01-29 16:00:00+00:00,2023-01-30 04:00:00+00:00,0,-0.01741526328173193,STOP,2.13037748180486,1.861389549270912,0.05615850027410395,0.5379758650678965,0.4513511613993355,0.017415263281731822,1.7082457835278013,0.026324281388075077,0.03847844378304388,0.027433683295023936,16.0,ETH/USDT
